Date,Product Name,Units Sold,Revenue,Inventory Level,Category,Region
2024-01-07,Coffee Table,3,588.6,25,Furniture,West
2024-01-08,Coffee Table,1,167.59,44,Furniture,West
2024-01-08,Multivitamins,4,102.58,271,Health,East
2024-01-08,SmartPhone X,2,1659.21,83,Electronics,South
2024-01-08,SmartPhone X,2,1487.69,86,Electronics,Central
2024-01-08,Winter Jacket,3,501.07,64,Apparel,South
2024-01-08,Winter Jacket,9,1372.06,75,Apparel,West
2024-01-08,Coffee Table,1,192.84,18,Furniture,Central
2024-01-08,Office Desk,3,954.82,36,Furniture,East
2024-01-08,Coffee Table,4,680.05,45,Furniture,South
2024-01-08,Running Shoes,0,0.0,111,Apparel,South
2024-01-08,Running Shoes,6,714.39,107,Apparel,North
2024-01-08,Multivitamins,6,154.78,256,Health,East
2024-01-08,Winter Jacket,0,0.0,81,Apparel,West
2024-01-08,Laptop Pro,6,7553.62,65,Electronics,North
2024-01-08,Winter Jacket,3,450.0,73,Apparel,West
2024-01-08,Running Shoes,4,455.3,111,Apparel,East
2024-01-08,Multivitamins,1,25.02,275,Health,Central
2024-01-08,SmartPhone X,4,3186.72,90,Electronics,Central
2024-01-08,Wireless Earbuds,1,145.9,136,Electronics,South
2024-01-08,Designer Jeans,4,331.87,147,Apparel,Central
2024-01-08,Running Shoes,6,704.88,116,Apparel,East
2024-01-08,Wireless Earbuds,7,1104.31,146,Electronics,South
2024-01-09,Running Shoes,4,464.54,100,Apparel,North
2024-01-09,Ergonomic Chair,0,0.0,49,Furniture,West
2024-01-09,Running Shoes,4,454.14,88,Apparel,North
2024-01-09,Designer Jeans,3,259.94,144,Apparel,South
2024-01-09,Ergonomic Chair,4,973.7,37,Furniture,West
2024-01-09,Protein Powder,0,0.0,201,Health,East
2024-01-09,Office Desk,0,0.0,44,Furniture,South
2024-01-09,Wireless Earbuds,5,705.45,121,Electronics,East
2024-01-09,Office Desk,4,1470.23,45,Furniture,West
2024-01-09,Designer Jeans,6,573.61,136,Apparel,West
2024-01-09,Yoga Mat,7,245.25,76,Health,North
2024-01-09,Coffee Table,7,1334.93,37,Furniture,North
2024-01-09,Wireless Earbuds,2,296.17,127,Electronics,Central
2024-01-09,Designer Jeans,2,189.8,132,Apparel,South
2024-01-09,Winter Jacket,12,1991.82,82,Apparel,East
2024-01-09,SmartPhone X,2,1743.15,80,Electronics,East
2024-01-09,Wireless Earbuds,7,971.9,148,Electronics,North
2024-01-09,Wireless Earbuds,6,923.44,139,Electronics,North
2024-01-09,Wireless Earbuds,0,0.0,144,Electronics,West
2024-01-09,Wireless Earbuds,4,653.0,144,Electronics,South
2024-01-09,Ergonomic Chair,7,1595.62,51,Furniture,South
2024-01-09,Running Shoes,3,369.77,101,Apparel,East
2024-01-09,Multivitamins,3,74.6,252,Health,North
2024-01-09,SmartPhone X,0,0.0,72,Electronics,South
2024-01-10,SmartPhone X,3,2264.65,88,Electronics,South
2024-01-10,Winter Jacket,6,966.6,74,Apparel,North
2024-01-10,Coffee Table,4,677.48,18,Furniture,West
2024-01-10,SmartPhone X,2,1675.6,93,Electronics,Central
2024-01-10,Coffee Table,4,671.78,35,Furniture,Central
2024-01-10,Protein Powder,4,151.17,199,Health,Central
2024-01-10,Laptop Pro,4,4899.15,41,Electronics,West
2024-01-10,Multivitamins,3,77.82,250,Health,West
2024-01-10,Multivitamins,6,158.94,251,Health,Central
2024-01-10,Office Desk,0,0.0,40,Furniture,South
2024-01-10,Ergonomic Chair,6,1365.19,37,Furniture,Central
2024-01-10,Ergonomic Chair,3,687.36,54,Furniture,North
2024-01-10,SmartPhone X,1,874.75,94,Electronics,Central
2024-01-10,Laptop Pro,7,9212.85,57,Electronics,North
2024-01-10,Office Desk,0,0.0,26,Furniture,East
2024-01-10,Running Shoes,4,448.4,92,Apparel,West
2024-01-10,Coffee Table,7,1277.96,36,Furniture,East
2024-01-10,Ergonomic Chair,6,1615.46,46,Furniture,West
2024-01-10,Protein Powder,2,81.58,209,Health,East
2024-01-10,SmartPhone X,3,2339.97,75,Electronics,North
2024-01-10,Designer Jeans,4,391.73,120,Apparel,West
2024-01-11,SmartPhone X,5,4031.61,87,Electronics,South
2024-01-11,Protein Powder,1,36.8,199,Health,East
2024-01-11,Wireless Earbuds,7,1072.42,146,Electronics,North
2024-01-11,Winter Jacket,3,506.69,75,Apparel,East
2024-01-11,Office Desk,6,1954.62,51,Furniture,Central
2024-01-11,Multivitamins,1,23.71,257,Health,Central
2024-01-11,Protein Powder,3,111.44,186,Health,Central
2024-01-11,Laptop Pro,5,5930.43,61,Electronics,West
2024-01-11,Ergonomic Chair,1,232.86,46,Furniture,North
2024-01-11,Designer Jeans,3,278.84,148,Apparel,East
2024-01-11,Multivitamins,6,161.13,276,Health,North
2024-01-11,Coffee Table,2,340.23,33,Furniture,South
2024-01-11,Designer Jeans,4,357.75,128,Apparel,Central
2024-01-11,Multivitamins,3,79.59,276,Health,West
2024-01-11,Running Shoes,6,686.16,102,Apparel,Central
2024-01-11,Multivitamins,4,101.37,252,Health,North
2024-01-11,Winter Jacket,21,3274.51,62,Apparel,Central
2024-01-11,Protein Powder,7,280.98,194,Health,North
2024-01-11,Wireless Earbuds,4,616.14,122,Electronics,East
2024-01-11,Running Shoes,1,111.67,111,Apparel,North
2024-01-11,Protein Powder,4,155.66,210,Health,North
2024-01-11,Ergonomic Chair,3,761.39,53,Furniture,Central
2024-01-11,Office Desk,5,1921.74,48,Furniture,West
2024-01-11,SmartPhone X,4,3388.2,80,Electronics,South
2024-01-11,Office Desk,1,371.73,26,Furniture,East
2024-01-12,Ergonomic Chair,6,1384.0,46,Furniture,Central
2024-01-12,Laptop Pro,4,5277.71,58,Electronics,West
2024-01-12,Running Shoes,3,370.58,108,Apparel,East
2024-01-12,SmartPhone X,5,3652.03,74,Electronics,Central
2024-01-12,Winter Jacket,3,524.9,69,Apparel,Central
2024-01-12,Ergonomic Chair,5,1218.17,38,Furniture,South
2024-01-12,SmartPhone X,5,4287.76,89,Electronics,West
2024-01-12,Ergonomic Chair,0,0.0,54,Furniture,South
2024-01-12,Office Desk,7,2406.28,34,Furniture,East
2024-01-12,Winter Jacket,12,1905.4,83,Apparel,West
2024-01-12,Running Shoes,1,129.76,114,Apparel,East
2024-01-12,Ergonomic Chair,3,731.29,56,Furniture,North
2024-01-12,Multivitamins,4,92.99,260,Health,Central
2024-01-12,Ergonomic Chair,7,1834.91,35,Furniture,North
2024-01-12,Wireless Earbuds,4,595.29,138,Electronics,West
2024-01-12,Wireless Earbuds,0,0.0,129,Electronics,Central
2024-01-12,Yoga Mat,2,66.2,76,Health,South
2024-01-12,Protein Powder,0,0.0,197,Health,South
2024-01-12,Protein Powder,0,0.0,184,Health,West
2024-01-12,Office Desk,2,760.73,44,Furniture,North
2024-01-12,Running Shoes,4,447.39,102,Apparel,South
2024-01-12,Protein Powder,6,229.52,201,Health,East
2024-01-12,Multivitamins,5,136.58,249,Health,West
2024-01-12,Multivitamins,6,153.48,249,Health,West
2024-01-12,Winter Jacket,0,0.0,59,Apparel,North
2024-01-12,Laptop Pro,4,4365.25,45,Electronics,Central
2024-01-12,Coffee Table,5,854.09,24,Furniture,East
2024-01-13,Yoga Mat,4,136.13,67,Health,North
2024-01-13,Designer Jeans,2,166.0,120,Apparel,South
2024-01-13,Yoga Mat,7,253.9,90,Health,South
2024-01-13,Wireless Earbuds,2,277.01,139,Electronics,South
2024-01-13,Designer Jeans,3,250.5,145,Apparel,East
2024-01-13,Designer Jeans,5,472.47,131,Apparel,Central
2024-01-13,Designer Jeans,6,581.99,129,Apparel,North
2024-01-13,Designer Jeans,0,0.0,132,Apparel,West
2024-01-13,Multivitamins,4,95.56,272,Health,West
2024-01-13,Ergonomic Chair,7,1780.56,47,Furniture,Central
2024-01-13,Yoga Mat,7,252.66,77,Health,North
2024-01-13,Designer Jeans,1,86.32,138,Apparel,East
2024-01-14,Wireless Earbuds,3,473.49,136,Electronics,West
2024-01-14,Winter Jacket,18,3006.24,72,Apparel,South
2024-01-14,Coffee Table,4,670.69,26,Furniture,East
2024-01-14,Yoga Mat,5,176.67,78,Health,South
2024-01-14,Ergonomic Chair,6,1367.59,46,Furniture,Central
2024-01-14,Coffee Table,1,187.17,43,Furniture,West
2024-01-14,Wireless Earbuds,5,725.11,141,Electronics,West
2024-01-14,Laptop Pro,1,1104.58,44,Electronics,South
2024-01-14,Designer Jeans,0,0.0,123,Apparel,North
2024-01-14,Wireless Earbuds,6,960.12,125,Electronics,Central
2024-01-14,Protein Powder,5,217.23,194,Health,North
2024-01-14,Multivitamins,2,52.5,262,Health,West
2024-01-14,SmartPhone X,4,3138.49,96,Electronics,South
2024-01-14,Laptop Pro,4,5023.65,44,Electronics,North
2024-01-15,Laptop Pro,5,5852.54,42,Electronics,North
2024-01-15,Multivitamins,3,76.86,276,Health,West
2024-01-15,Ergonomic Chair,5,1246.49,46,Furniture,West
2024-01-15,Ergonomic Chair,2,533.74,42,Furniture,East
2024-01-15,Ergonomic Chair,5,1368.89,49,Furniture,South
2024-01-15,Laptop Pro,5,6418.33,46,Electronics,North
2024-01-15,Wireless Earbuds,2,303.05,120,Electronics,East
2024-01-15,Designer Jeans,3,268.98,131,Apparel,Central
2024-01-15,Yoga Mat,6,190.2,80,Health,Central
2024-01-15,Designer Jeans,6,527.44,135,Apparel,North
2024-01-15,Laptop Pro,3,3897.52,58,Electronics,West
2024-01-15,Running Shoes,6,721.06,92,Apparel,West
2024-01-15,Office Desk,0,0.0,43,Furniture,North
2024-01-15,Running Shoes,2,253.29,100,Apparel,South
2024-01-15,Wireless Earbuds,4,614.85,145,Electronics,South
2024-01-15,Winter Jacket,9,1514.64,68,Apparel,North
2024-01-15,Wireless Earbuds,2,327.67,120,Electronics,Central
2024-01-15,Laptop Pro,3,3265.91,65,Electronics,South
2024-01-15,Winter Jacket,0,0.0,69,Apparel,East
2024-01-15,Wireless Earbuds,0,0.0,135,Electronics,South
2024-01-15,Coffee Table,2,385.97,39,Furniture,South
2024-01-15,Wireless Earbuds,1,144.12,128,Electronics,North
2024-01-15,Running Shoes,0,0.0,104,Apparel,West
2024-01-15,Designer Jeans,5,490.23,124,Apparel,North
2024-01-15,Coffee Table,4,702.22,33,Furniture,Central
2024-01-16,Winter Jacket,15,2203.94,82,Apparel,Central
2024-01-16,Wireless Earbuds,2,276.51,137,Electronics,East
2024-01-16,Running Shoes,3,334.2,86,Apparel,South
2024-01-16,Winter Jacket,15,2331.35,77,Apparel,Central
2024-01-16,Winter Jacket,6,999.64,73,Apparel,South
2024-01-16,Wireless Earbuds,4,595.72,118,Electronics,North
2024-01-16,Coffee Table,3,521.73,41,Furniture,Central
2024-01-16,Laptop Pro,1,1258.95,66,Electronics,West
2024-01-16,Wireless Earbuds,4,642.28,118,Electronics,West
2024-01-16,Office Desk,2,683.98,28,Furniture,North
2024-01-16,Yoga Mat,7,264.18,88,Health,East
2024-01-16,Protein Powder,2,85.2,208,Health,West
2024-01-16,Multivitamins,1,27.34,270,Health,West
2024-01-16,Multivitamins,4,91.55,265,Health,North
2024-01-16,Running Shoes,4,446.27,99,Apparel,South
2024-01-16,Protein Powder,4,173.5,190,Health,East
2024-01-16,Winter Jacket,18,3157.51,67,Apparel,West
2024-01-17,SmartPhone X,1,766.05,95,Electronics,West
2024-01-17,Multivitamins,7,160.79,255,Health,East
2024-01-17,Laptop Pro,7,8983.85,44,Electronics,East
2024-01-17,Coffee Table,1,178.02,31,Furniture,West
2024-01-17,Coffee Table,3,582.02,41,Furniture,North
2024-01-17,Coffee Table,4,687.92,37,Furniture,South
2024-01-17,Running Shoes,4,469.24,87,Apparel,Central
2024-01-17,Office Desk,3,1014.06,41,Furniture,West
2024-01-17,Ergonomic Chair,0,0.0,54,Furniture,North
2024-01-17,Winter Jacket,21,3628.7,56,Apparel,East
2024-01-17,Designer Jeans,4,373.08,120,Apparel,South
2024-01-17,Protein Powder,0,0.0,193,Health,West
2024-01-17,Protein Powder,0,0.0,203,Health,North
2024-01-17,Wireless Earbuds,3,414.34,126,Electronics,East
2024-01-17,Winter Jacket,12,1928.71,76,Apparel,East
2024-01-17,SmartPhone X,2,1730.21,90,Electronics,Central
2024-01-17,Ergonomic Chair,0,0.0,36,Furniture,West
2024-01-18,Designer Jeans,4,380.72,142,Apparel,South
2024-01-18,Protein Powder,4,154.82,198,Health,West
2024-01-18,Office Desk,0,0.0,51,Furniture,East
2024-01-18,Protein Powder,4,174.48,192,Health,Central
2024-01-18,Office Desk,6,2079.49,42,Furniture,North
2024-01-18,Winter Jacket,9,1532.78,60,Apparel,Central
2024-01-18,Ergonomic Chair,4,938.5,42,Furniture,South
2024-01-18,Ergonomic Chair,6,1630.47,36,Furniture,East
2024-01-18,Running Shoes,1,118.4,87,Apparel,North
2024-01-18,Wireless Earbuds,6,942.55,138,Electronics,East
2024-01-18,Designer Jeans,3,274.36,142,Apparel,Central
2024-01-18,Laptop Pro,1,1293.62,42,Electronics,South
2024-01-18,Office Desk,6,2161.01,32,Furniture,East
2024-01-18,Ergonomic Chair,6,1611.62,37,Furniture,West
2024-01-18,Protein Powder,5,209.21,203,Health,West
2024-01-19,Laptop Pro,2,2551.46,42,Electronics,West
2024-01-19,Protein Powder,4,162.38,185,Health,North
2024-01-19,Yoga Mat,4,128.39,92,Health,South
2024-01-19,Ergonomic Chair,4,951.49,42,Furniture,South
2024-01-19,Laptop Pro,0,0.0,60,Electronics,East
2024-01-19,Laptop Pro,2,2243.83,63,Electronics,West
2024-01-19,Designer Jeans,7,613.7,134,Apparel,East
2024-01-19,Protein Powder,0,0.0,209,Health,Central
2024-01-19,Winter Jacket,6,1002.92,74,Apparel,North
2024-01-19,Designer Jeans,4,389.24,118,Apparel,South
2024-01-19,Yoga Mat,5,162.81,73,Health,Central
2024-01-19,Laptop Pro,6,6575.58,63,Electronics,West
2024-01-19,Ergonomic Chair,7,1578.21,62,Furniture,East
2024-01-19,SmartPhone X,2,1619.23,94,Electronics,East
2024-01-19,Protein Powder,4,144.99,189,Health,Central
2024-01-19,Yoga Mat,6,191.41,66,Health,West
2024-01-19,Protein Powder,3,117.24,192,Health,Central
2024-01-19,Designer Jeans,4,375.67,121,Apparel,South
2024-01-19,Laptop Pro,1,1307.48,53,Electronics,West
2024-01-19,SmartPhone X,3,2176.03,95,Electronics,West
2024-01-20,Winter Jacket,12,2008.46,60,Apparel,West
2024-01-20,Winter Jacket,18,2923.35,56,Apparel,North
2024-01-20,Winter Jacket,18,2605.45,60,Apparel,South
2024-01-20,Designer Jeans,2,181.86,139,Apparel,South
2024-01-20,Winter Jacket,3,450.24,58,Apparel,North
2024-01-20,Office Desk,2,754.37,35,Furniture,West
2024-01-20,Laptop Pro,7,7736.38,56,Electronics,Central
2024-01-20,Office Desk,1,335.83,38,Furniture,North
2024-01-20,Ergonomic Chair,5,1227.13,47,Furniture,West
2024-01-20,Coffee Table,1,169.59,22,Furniture,West
2024-01-20,Office Desk,6,1964.29,25,Furniture,West
2024-01-21,Office Desk,7,2336.26,42,Furniture,West
2024-01-21,Office Desk,4,1399.44,43,Furniture,South
2024-01-21,Winter Jacket,0,0.0,56,Apparel,South
2024-01-21,Ergonomic Chair,1,253.89,40,Furniture,East
2024-01-21,Running Shoes,5,620.62,103,Apparel,East
2024-01-21,Multivitamins,1,27.11,273,Health,West
2024-01-21,Yoga Mat,0,0.0,68,Health,South
2024-01-21,Wireless Earbuds,7,1117.34,120,Electronics,Central
2024-01-21,Multivitamins,4,95.0,270,Health,Central
2024-01-21,Coffee Table,4,670.88,25,Furniture,North
2024-01-21,Protein Powder,4,166.22,206,Health,North
2024-01-21,Protein Powder,2,77.67,193,Health,West
2024-01-21,Yoga Mat,5,174.82,84,Health,West
2024-01-21,Wireless Earbuds,2,297.43,128,Electronics,Central
2024-01-21,Laptop Pro,5,6219.09,54,Electronics,West
2024-01-22,Laptop Pro,5,6113.77,41,Electronics,South
2024-01-22,Multivitamins,5,115.96,247,Health,Central
2024-01-22,Yoga Mat,7,247.71,88,Health,South
2024-01-22,Running Shoes,6,722.85,100,Apparel,South
2024-01-22,SmartPhone X,1,755.02,72,Electronics,South
2024-01-22,Ergonomic Chair,4,1052.53,52,Furniture,South
2024-01-22,Multivitamins,3,81.13,247,Health,Central
2024-01-22,SmartPhone X,4,2940.9,87,Electronics,Central
2024-01-22,Protein Powder,0,0.0,208,Health,North
2024-01-22,Laptop Pro,2,2255.57,47,Electronics,Central
2024-01-22,Wireless Earbuds,3,462.99,146,Electronics,East
2024-01-22,Laptop Pro,5,5686.23,46,Electronics,Central
2024-01-22,Protein Powder,6,225.03,209,Health,North
2024-01-22,Multivitamins,4,100.38,245,Health,East
2024-01-22,Wireless Earbuds,5,797.13,134,Electronics,West
2024-01-22,Protein Powder,4,164.37,191,Health,East
2024-01-22,Laptop Pro,6,7415.51,48,Electronics,East
2024-01-22,Yoga Mat,4,132.38,70,Health,North
2024-01-22,Ergonomic Chair,3,755.46,53,Furniture,North
2024-01-22,Office Desk,0,0.0,43,Furniture,South
2024-01-23,Protein Powder,5,208.17,205,Health,South
2024-01-23,Running Shoes,4,493.83,103,Apparel,West
2024-01-23,Winter Jacket,9,1375.87,70,Apparel,Central
2024-01-23,Wireless Earbuds,5,723.17,121,Electronics,Central
2024-01-23,Protein Powder,3,123.65,193,Health,East
2024-01-23,SmartPhone X,1,874.47,72,Electronics,East
2024-01-23,Laptop Pro,5,5867.51,57,Electronics,East
2024-01-23,Coffee Table,4,723.89,43,Furniture,South
2024-01-23,SmartPhone X,4,2918.34,94,Electronics,East
2024-01-23,SmartPhone X,4,3127.48,76,Electronics,East
2024-01-23,Multivitamins,6,151.58,245,Health,Central
2024-01-23,Ergonomic Chair,2,458.48,60,Furniture,West
2024-01-23,Wireless Earbuds,2,279.41,124,Electronics,North
2024-01-23,Yoga Mat,3,108.83,72,Health,Central
2024-01-23,Protein Powder,5,185.72,185,Health,South
2024-01-23,Running Shoes,0,0.0,107,Apparel,North
2024-01-23,Yoga Mat,4,153.6,89,Health,East
2024-01-23,Wireless Earbuds,1,153.24,145,Electronics,South
2024-01-23,Office Desk,1,326.45,36,Furniture,West
2024-01-23,Protein Powder,4,173.32,194,Health,East
2024-01-23,SmartPhone X,6,4651.99,93,Electronics,West
2024-01-23,Ergonomic Chair,2,470.47,53,Furniture,North
2024-01-23,Laptop Pro,4,4444.4,43,Electronics,East
2024-01-23,Wireless Earbuds,3,435.04,124,Electronics,North
2024-01-23,SmartPhone X,5,3639.85,70,Electronics,West
2024-01-23,Designer Jeans,4,390.63,145,Apparel,East
2024-01-24,Laptop Pro,4,5243.78,59,Electronics,South
2024-01-24,Running Shoes,5,612.93,101,Apparel,Central
2024-01-24,Winter Jacket,12,1884.98,74,Apparel,East
2024-01-24,Laptop Pro,5,6289.3,68,Electronics,South
2024-01-24,SmartPhone X,1,876.9,94,Electronics,Central
2024-01-24,Wireless Earbuds,3,456.03,145,Electronics,West
2024-01-24,Designer Jeans,0,0.0,123,Apparel,West
2024-01-24,Office Desk,4,1496.09,43,Furniture,North
2024-01-24,Running Shoes,4,475.0,90,Apparel,Central
2024-01-24,Winter Jacket,9,1484.94,69,Apparel,West
2024-01-24,Wireless Earbuds,1,143.18,120,Electronics,North
2024-01-24,Coffee Table,2,350.22,30,Furniture,East
2024-01-24,SmartPhone X,1,829.21,92,Electronics,Central
2024-01-24,Running Shoes,0,0.0,91,Apparel,North
2024-01-24,SmartPhone X,0,0.0,80,Electronics,East
2024-01-24,Multivitamins,2,46.65,262,Health,East
2024-01-24,Coffee Table,1,176.21,43,Furniture,East
2024-01-24,Yoga Mat,4,140.82,71,Health,Central
2024-01-24,Multivitamins,1,26.73,271,Health,East
2024-01-24,Wireless Earbuds,5,700.42,127,Electronics,West
2024-01-24,Multivitamins,2,53.97,268,Health,East
2024-01-24,Coffee Table,4,689.16,26,Furniture,West
2024-01-25,Office Desk,6,2145.39,35,Furniture,West
2024-01-25,Multivitamins,3,79.07,255,Health,East
2024-01-25,SmartPhone X,7,5422.89,76,Electronics,East
2024-01-25,Designer Jeans,4,344.66,118,Apparel,North
2024-01-25,Wireless Earbuds,4,657.79,120,Electronics,East
2024-01-25,Multivitamins,5,122.09,251,Health,North
2024-01-25,Protein Powder,2,80.75,200,Health,South
2024-01-25,Laptop Pro,1,1258.41,49,Electronics,West
2024-01-25,Coffee Table,4,654.5,18,Furniture,South
2024-01-25,Protein Powder,2,84.62,193,Health,West
2024-01-25,Multivitamins,1,25.89,261,Health,South
2024-01-25,SmartPhone X,1,835.12,74,Electronics,West
2024-01-25,Protein Powder,0,0.0,186,Health,North
2024-01-25,Wireless Earbuds,2,284.42,124,Electronics,East
2024-01-25,Designer Jeans,1,92.27,127,Apparel,Central
2024-01-25,Office Desk,7,2507.78,47,Furniture,West
2024-01-25,Office Desk,4,1274.27,45,Furniture,West
2024-01-25,SmartPhone X,4,3234.07,82,Electronics,South
2024-01-26,Winter Jacket,0,0.0,80,Apparel,South
2024-01-26,SmartPhone X,1,877.07,85,Electronics,East
2024-01-26,Ergonomic Chair,3,813.43,63,Furniture,North
2024-01-26,Protein Powder,0,0.0,197,Health,West
2024-01-26,Protein Powder,1,41.4,188,Health,West
2024-01-26,SmartPhone X,4,3261.03,66,Electronics,Central
2024-01-26,Running Shoes,5,555.56,109,Apparel,North
2024-01-26,Coffee Table,3,574.7,38,Furniture,North
2024-01-26,Running Shoes,7,915.56,85,Apparel,North
2024-01-26,Ergonomic Chair,3,810.3,47,Furniture,South
2024-01-26,Running Shoes,5,594.76,113,Apparel,South
2024-01-26,SmartPhone X,4,3214.24,93,Electronics,North
2024-01-26,Protein Powder,6,238.39,190,Health,Central
2024-01-26,Wireless Earbuds,0,0.0,117,Electronics,South
2024-01-26,SmartPhone X,3,2601.26,87,Electronics,North
2024-01-26,Protein Powder,1,36.16,184,Health,West
2024-01-26,Coffee Table,4,712.88,33,Furniture,East
2024-01-26,Coffee Table,4,728.88,28,Furniture,North
2024-01-26,Office Desk,4,1417.89,30,Furniture,Central
2024-01-26,Running Shoes,2,262.01,86,Apparel,North
2024-01-26,Yoga Mat,3,106.39,69,Health,South
2024-01-26,Winter Jacket,15,2192.84,82,Apparel,South
2024-01-26,Running Shoes,4,473.18,114,Apparel,East
2024-01-26,Winter Jacket,12,1930.18,55,Apparel,North
2024-01-26,Office Desk,5,1767.81,39,Furniture,Central
2024-01-26,Office Desk,4,1468.86,49,Furniture,North
2024-01-27,SmartPhone X,2,1481.46,73,Electronics,North
2024-01-27,Multivitamins,6,145.74,258,Health,East
2024-01-27,Running Shoes,7,782.67,94,Apparel,Central
2024-01-27,Protein Powder,7,307.55,188,Health,East
2024-01-27,Coffee Table,4,786.52,26,Furniture,South
2024-01-27,Coffee Table,3,503.77,33,Furniture,East
2024-01-27,Wireless Earbuds,0,0.0,117,Electronics,East
2024-01-27,Coffee Table,1,187.7,42,Furniture,West
2024-01-27,Designer Jeans,1,98.09,144,Apparel,North
2024-01-27,Protein Powder,5,199.28,193,Health,West
2024-01-27,Laptop Pro,3,3340.04,53,Electronics,West
2024-01-27,Laptop Pro,2,2265.93,63,Electronics,East
